Company,Question ID,From Sentences,Unit,Value
iFast Corporation Ltd_report,B-ENV_ENC_TEC,"table 3: energy consumption data year: 2022, energy consumption kilowatt-hours : 422,033, percentage change: +11.2%, average energy consumption kilowatt-hours : 1,465, percentage change: +10.4% year: 2021, energy consumption kilowatt-hours : 379,381, percentage change: +10.6%, average energy consumption kilowatt-hours : 1,327, percentage change: -8.0% year: 2020, energy consumption kilowatt-hours : 343,033, percentage change: -11.1%, average energy consumption kilowatt-hours : 1,441, percentage change: -33.5% table end.",kWh,422033
iFast Corporation Ltd_report,B-ENV_ENC_ECI,"table 3: energy consumption data year: 2022, energy consumption kilowatt-hours : 422,033, percentage change: +11.2%, average energy consumption kilowatt-hours : 1,465, percentage change: +10.4% year: 2021, energy consumption kilowatt-hours : 379,381, percentage change: +10.6%, average energy consumption kilowatt-hours : 1,327, percentage change: -8.0% year: 2020, energy consumption kilowatt-hours : 343,033, percentage change: -11.1%, average energy consumption kilowatt-hours : 1,441, percentage change: -33.5% table end.",kWh/employee,1465
iFast Corporation Ltd_report,B-ENV_WAC_TWC,"table 4: water consumption data year: 2022, water consumption cum : 127.9, percentage change yoy : +36.1% year: 2021, water consumption cum : 94.0, percentage change yoy : -10.8% year: 2020, water consumption cum : 105.4, percentage change yoy : -23.0% table end.",m³,127.9
iFast Corporation Ltd_report,B-ENV_WAC_WCI,"table 4: water consumption data year: 2022, water consumption cum : 127.9, percentage change yoy : +36.1% year: 2021, water consumption cum : 94.0, percentage change yoy : -10.8% year: 2020, water consumption cum : 105.4, percentage change yoy : -23.0% table end.",m³/employee,0.44
iFast Corporation Ltd_report,B-ENV_WAG_TWG,"in 2022, a total of 1,038kg of electronic waste were collected by the vendor for disposal.",tons,1.04
iFast Corporation Ltd_report,B-SOC_GED_CEG_M,"table 2: employees breakdown by gender, age group and turnover rate singapore category: by gender category: male perm staff , 2022: 45.6%, 2021: 40.5%, 2020: 45.3% category: female perm staff , 2022: 54.4%, 2021: 59.5%, 2020: 54.7% category: male new hires , 2022: 50.0%, 2021: 51.0%, 2020: 47.5% category: female new hires , 2022: 50.0%, 2021: 49.0%, 2020: 52.5% category: by age category: under 30 perm staff , 2022: 36.4%, 2021: 42.4%, 2020: 42.6% category: 30-50 perm staff , 2022: 57.5%, 2021: 52.7%, 2020: 52.6% category: above 50 perm staff , 2022: 6.2%, 2021: 4.9%, 2020: 4.8% category: under 30 new hires , 2022: 51.9%, 2021: 75.8%, 2020: 68.3% category: 30-50 new hires , 2022: 42.3%, 2021: 21.0%, 2020: 26.8% category: above 50 new hires , 2022: 5.8%, 2021: 3.2%, 2020: 4.9% category: by nationality category: singapore / singapore pr perm staff , 2022: 89.0%, 2021: 91.5%, 2020: 94.7% category: foreigners perm staff , 2022: 11.0%, 2021: 8.5%, 2020: 5.3% category: singapore / singapore pr new hires , 2022: 73.8%, 2021: 82.3%, 2020: 87.8% category: foreigners new hires category: employee turnover rate singapore , 2022: 26.2%, 2021: 17.7%, 2020: 12.2% category: employee turnover rate singapore , 2022: 20.0%, 2021: 22.5%, 2020: 12.1% table end.",%,45.6
iFast Corporation Ltd_report,B-SOC_GED_CEG_F,"table 2: employees breakdown by gender, age group and turnover rate singapore category: by gender category: male perm staff , 2022: 45.6%, 2021: 40.5%, 2020: 45.3% category: female perm staff , 2022: 54.4%, 2021: 59.5%, 2020: 54.7% category: male new hires , 2022: 50.0%, 2021: 51.0%, 2020: 47.5% category: female new hires , 2022: 50.0%, 2021: 49.0%, 2020: 52.5% category: by age category: under 30 perm staff , 2022: 36.4%, 2021: 42.4%, 2020: 42.6% category: 30-50 perm staff , 2022: 57.5%, 2021: 52.7%, 2020: 52.6% category: above 50 perm staff , 2022: 6.2%, 2021: 4.9%, 2020: 4.8% category: under 30 new hires , 2022: 51.9%, 2021: 75.8%, 2020: 68.3% category: 30-50 new hires , 2022: 42.3%, 2021: 21.0%, 2020: 26.8% category: above 50 new hires , 2022: 5.8%, 2021: 3.2%, 2020: 4.9% category: by nationality category: singapore / singapore pr perm staff , 2022: 89.0%, 2021: 91.5%, 2020: 94.7% category: foreigners perm staff , 2022: 11.0%, 2021: 8.5%, 2020: 5.3% category: singapore / singapore pr new hires , 2022: 73.8%, 2021: 82.3%, 2020: 87.8% category: foreigners new hires category: employee turnover rate singapore , 2022: 26.2%, 2021: 17.7%, 2020: 12.2% category: employee turnover rate singapore , 2022: 20.0%, 2021: 22.5%, 2020: 12.1% table end.",%,54.4
iFast Corporation Ltd_report,B-SOC_GED_NHG_M,"table 2: employees breakdown by gender, age group and turnover rate singapore category: by gender category: male perm staff , 2022: 45.6%, 2021: 40.5%, 2020: 45.3% category: female perm staff , 2022: 54.4%, 2021: 59.5%, 2020: 54.7% category: male new hires , 2022: 50.0%, 2021: 51.0%, 2020: 47.5% category: female new hires , 2022: 50.0%, 2021: 49.0%, 2020: 52.5% category: by age category: under 30 perm staff , 2022: 36.4%, 2021: 42.4%, 2020: 42.6% category: 30-50 perm staff , 2022: 57.5%, 2021: 52.7%, 2020: 52.6% category: above 50 perm staff , 2022: 6.2%, 2021: 4.9%, 2020: 4.8% category: under 30 new hires , 2022: 51.9%, 2021: 75.8%, 2020: 68.3% category: 30-50 new hires , 2022: 42.3%, 2021: 21.0%, 2020: 26.8% category: above 50 new hires , 2022: 5.8%, 2021: 3.2%, 2020: 4.9% category: by nationality category: singapore / singapore pr perm staff , 2022: 89.0%, 2021: 91.5%, 2020: 94.7% category: foreigners perm staff , 2022: 11.0%, 2021: 8.5%, 2020: 5.3% category: singapore / singapore pr new hires , 2022: 73.8%, 2021: 82.3%, 2020: 87.8% category: foreigners new hires category: employee turnover rate singapore , 2022: 26.2%, 2021: 17.7%, 2020: 12.2% category: employee turnover rate singapore , 2022: 20.0%, 2021: 22.5%, 2020: 12.1% table end.",%,50.0
iFast Corporation Ltd_report,B-SOC_GED_NHG_F,"table 2: employees breakdown by gender, age group and turnover rate singapore category: by gender category: male perm staff , 2022: 45.6%, 2021: 40.5%, 2020: 45.3% category: female perm staff , 2022: 54.4%, 2021: 59.5%, 2020: 54.7% category: male new hires , 2022: 50.0%, 2021: 51.0%, 2020: 47.5% category: female new hires , 2022: 50.0%, 2021: 49.0%, 2020: 52.5% category: by age category: under 30 perm staff , 2022: 36.4%, 2021: 42.4%, 2020: 42.6% category: 30-50 perm staff , 2022: 57.5%, 2021: 52.7%, 2020: 52.6% category: above 50 perm staff , 2022: 6.2%, 2021: 4.9%, 2020: 4.8% category: under 30 new hires , 2022: 51.9%, 2021: 75.8%, 2020: 68.3% category: 30-50 new hires , 2022: 42.3%, 2021: 21.0%, 2020: 26.8% category: above 50 new hires , 2022: 5.8%, 2021: 3.2%, 2020: 4.9% category: by nationality category: singapore / singapore pr perm staff , 2022: 89.0%, 2021: 91.5%, 2020: 94.7% category: foreigners perm staff , 2022: 11.0%, 2021: 8.5%, 2020: 5.3% category: singapore / singapore pr new hires , 2022: 73.8%, 2021: 82.3%, 2020: 87.8% category: foreigners new hires category: employee turnover rate singapore , 2022: 26.2%, 2021: 17.7%, 2020: 12.2% category: employee turnover rate singapore , 2022: 20.0%, 2021: 22.5%, 2020: 12.1% table end.",percent,50.0
iFast Corporation Ltd_report,B-SOC_GED_ETG_M,"table 2: employees breakdown by gender, age group and turnover rate singapore category: by gender category: male perm staff , 2022: 45.6%, 2021: 40.5%, 2020: 45.3% category: female perm staff , 2022: 54.4%, 2021: 59.5%, 2020: 54.7% category: male new hires , 2022: 50.0%, 2021: 51.0%, 2020: 47.5% category: female new hires , 2022: 50.0%, 2021: 49.0%, 2020: 52.5% category: by age category: under 30 perm staff , 2022: 36.4%, 2021: 42.4%, 2020: 42.6% category: 30-50 perm staff , 2022: 57.5%, 2021: 52.7%, 2020: 52.6% category: above 50 perm staff , 2022: 6.2%, 2021: 4.9%, 2020: 4.8% category: under 30 new hires , 2022: 51.9%, 2021: 75.8%, 2020: 68.3% category: 30-50 new hires , 2022: 42.3%, 2021: 21.0%, 2020: 26.8% category: above 50 new hires , 2022: 5.8%, 2021: 3.2%, 2020: 4.9% category: by nationality category: singapore / singapore pr perm staff , 2022: 89.0%, 2021: 91.5%, 2020: 94.7% category: foreigners perm staff , 2022: 11.0%, 2021: 8.5%, 2020: 5.3% category: singapore / singapore pr new hires , 2022: 73.8%, 2021: 82.3%, 2020: 87.8% category: foreigners new hires category: employee turnover rate singapore , 2022: 26.2%, 2021: 17.7%, 2020: 12.2% category: employee turnover rate singapore , 2022: 20.0%, 2021: 22.5%, 2020: 12.1% table end.",percent,Not Available
iFast Corporation Ltd_report,B-SOC_GED_ETG_F,"table 2: employees breakdown by gender, age group and turnover rate singapore category: by gender category: male perm staff , 2022: 45.6%, 2021: 40.5%, 2020: 45.3% category: female perm staff , 2022: 54.4%, 2021: 59.5%, 2020: 54.7% category: male new hires , 2022: 50.0%, 2021: 51.0%, 2020: 47.5% category: female new hires , 2022: 50.0%, 2021: 49.0%, 2020: 52.5% category: by age category: under 30 perm staff , 2022: 36.4%, 2021: 42.4%, 2020: 42.6% category: 30-50 perm staff , 2022: 57.5%, 2021: 52.7%, 2020: 52.6% category: above 50 perm staff , 2022: 6.2%, 2021: 4.9%, 2020: 4.8% category: under 30 new hires , 2022: 51.9%, 2021: 75.8%, 2020: 68.3% category: 30-50 new hires , 2022: 42.3%, 2021: 21.0%, 2020: 26.8% category: above 50 new hires , 2022: 5.8%, 2021: 3.2%, 2020: 4.9% category: by nationality category: singapore / singapore pr perm staff , 2022: 89.0%, 2021: 91.5%, 2020: 94.7% category: foreigners perm staff , 2022: 11.0%, 2021: 8.5%, 2020: 5.3% category: singapore / singapore pr new hires , 2022: 73.8%, 2021: 82.3%, 2020: 87.8% category: foreigners new hires category: employee turnover rate singapore , 2022: 26.2%, 2021: 17.7%, 2020: 12.2% category: employee turnover rate singapore , 2022: 20.0%, 2021: 22.5%, 2020: 12.1% table end.",percent,Not Available
iFast Corporation Ltd_report,B-SOC_AGD_CEA_U30,"table 2: employees breakdown by gender, age group and turnover rate singapore category: by gender category: male perm staff , 2022: 45.6%, 2021: 40.5%, 2020: 45.3% category: female perm staff , 2022: 54.4%, 2021: 59.5%, 2020: 54.7% category: male new hires , 2022: 50.0%, 2021: 51.0%, 2020: 47.5% category: female new hires , 2022: 50.0%, 2021: 49.0%, 2020: 52.5% category: by age category: under 30 perm staff , 2022: 36.4%, 2021: 42.4%, 2020: 42.6% category: 30-50 perm staff , 2022: 57.5%, 2021: 52.7%, 2020: 52.6% category: above 50 perm staff , 2022: 6.2%, 2021: 4.9%, 2020: 4.8% category: under 30 new hires , 2022: 51.9%, 2021: 75.8%, 2020: 68.3% category: 30-50 new hires , 2022: 42.3%, 2021: 21.0%, 2020: 26.8% category: above 50 new hires , 2022: 5.8%, 2021: 3.2%, 2020: 4.9% category: by nationality category: singapore / singapore pr perm staff , 2022: 89.0%, 2021: 91.5%, 2020: 94.7% category: foreigners perm staff , 2022: 11.0%, 2021: 8.5%, 2020: 5.3% category: singapore / singapore pr new hires , 2022: 73.8%, 2021: 82.3%, 2020: 87.8% category: foreigners new hires category: employee turnover rate singapore , 2022: 26.2%, 2021: 17.7%, 2020: 12.2% category: employee turnover rate singapore , 2022: 20.0%, 2021: 22.5%, 2020: 12.1% table end.",percent,36.4
